time,flux
122.70439329837971,-0.00031237437503184307
122.72482769527414,-0.0004169670931492009
122.745262292221,-0.0005411673459888577
122.7656967892035,-0.0005473660922832302
122.78613118624344,-0.0004909883008358262
122.80656568333508,-0.00035695590574391645
122.82700028049294,-0.00031815937142876116
122.84743477767915,-0.0003537994481044304
122.8678692749163,-0.000515665837103052
122.88830377221892,-0.0006842668697228937
122.90873826957976,-0.0007656182431010627
122.92917276696244,-0.0007377286056103882
122.94960716440984,-0.00045398940621488304
122.97004176191696,-9.325092555478864e-05
122.99047625944512,-6.154722054896311e-05
123.01091065703804,-0.00011339858237968681
123.03134525469068,-0.00027383580766726645
123.05177975236438,-0.00032807137346257953
123.07221425013267,-0.0002833164500978258
123.0926486479002,-0.0001808121222296455
123.1130832457493,5.6560219214629726e-05
123.133517743634,0.0001703878888614785
123.15395214157616,-2.6404407266977792e-05
123.17438673957076,-9.756625103540806e-05
123.194821237601,-0.00011342213549780933
123.21525563565956,-8.176780366131453e-06
123.2356901338062,7.251445109579535e-05
123.25612473197543,-9.328819625076257e-05
123.27655913020862,-0.000396939276521624
123.31742822678645,-0.0006451056728613569
123.33786262516514,-0.0005337225361836673
123.35829712357372,-0.0003527298988579286
123.37873162206232,-0.00029212363271424735
123.39916622055898,-0.00029200860172517995
123.41960061910504,-0.0003365319903385622
123.44003511771734,-0.0004299848872353351
123.46046971638862,-0.0004911362812549669
123.48090411508748,-0.0005756499737786802
123.50133861383802,-0.0004924570385934635
123.52177301262418,-0.0005154070043412728
123.5422076114628,-0.0005804923998719014
123.56264211036614,-0.0006514184535489909
123.5830766092986,-0.0006843811365760955
123.60351110828924,-0.0005713900550492479
123.62394560730172,-0.00046388207358882827
123.64438010637969,-0.0004502997026739619
123.664814505486,-0.0005007846614958344
123.68524910464475,-0.0006173036747959548
123.70568360386824,-0.000738113883599345
123.72611800312006,-0.0006691660286560763
123.74655260245343,-0.0005683932424707105
123.76698710179336,-0.00037506567969758375
123.78742150119068,-0.0001771491658382196
123.80785600061064,-0.00013227906503709974
123.8282906000968,-4.658474191276962e-05
123.84872499963969,-5.994163442113454e-05
123.86915949920513,-0.00010905725409127154
123.88959409883682,-8.474887172982282e-05
123.9100285984896,-9.751032125804304e-05
123.93046299820708,-0.00013339577680959724
123.95089749795444,-0.0002039671980473834
123.97133209775347,-0.00022400001323286123
123.99176649758738,-0.00017060869463214612
124.01220099748024,-0.00011030416860069447
124.0326355974248,-0.00010065780398726965
124.05306999740424,-0.00014905975128665094
124.07350449741352,-0.0001684974126129335
124.09393899748102,-0.00020474176105000907
124.11437349759944,-0.0002716194853891185
124.13480799775424,-0.0001879535223273665
124.15524249793089,-0.00017675851343312843
124.17567709820288,-0.00023386265016900332
124.19611149847331,-0.0003577164705271807
124.21654599880276,-0.0004612476614537231
124.236980499154,-0.0006386207211035444
124.25741499959986,-0.0006414320441904264
124.27784950003844,-0.0006327411338915567
124.29828400054248,-0.0006964021262417797
124.3187186010764,-0.0006140485763193038
124.339153001667,-0.0004120822536494151
124.3595875022802,-0.00037579811330035184
124.38002200295888,-0.000542921705879662
124.40045650365936,-0.000684835595097355
124.42089100442536,-0.0006085617202857829
124.44132550522043,-0.0004993303017785111
124.46176010606725,-0.000385629167481194
124.48219450694889,-0.0004135328839104391
124.50262900788948,-0.0005045510070659232
124.52306340882932,-0.0005744716830333729
124.54349800985074,-0.000602912341629902
124.56393251087866,-0.0006973281253369601
124.58436691199311,-0.000580707455849705
124.60480151310183,-0.0004810723269708106
124.62523601427527,-0.0005391933662672876
124.64567051549966,-0.00064505265955217
124.66610491673056,-0.0006798712787238204
124.68653951805028,-0.0007382909219660894
124.70697401939832,-0.0005956267054517683
124.72740842076746,-0.0004322820482179912
124.7478430221745,-0.00025797147995043623
124.7682775236317,-0.0002067312274897093
124.78871192512452,-0.0003341664133917899
124.8091464266763,-0.0005371723179214971
124.82958102825796,-0.0006102544327445392
124.85001542988904,-0.0005840461615049808
124.87044993152811,-0.0005592683922707176
124.89088443325454,-0.00036558935861208397
124.91131903497444,-0.0001914586360750592
124.9317534367583,-9.20046113841444e-05
124.95218793857202,-0.00018004683617789397
124.97262254043744,-0.00025324928671754954
124.99305694233772,-0.00020981812618969808
125.01349144426786,-0.00020792718602602456
125.03392584624817,-0.00011085794667597959
125.05436044826638,-8.292294412914902e-05
125.09522945243953,0.00015104333471915865
125.11566395454427,0.0001362459898810453
125.13609845673636,5.553268496871766e-05
125.15653295892116,-0.00023723184555735077
125.1769673611998,-0.0004346988186860745
125.19740196347992,-0.0005216705952212353
125.21783646581024,-0.0004474288339265664
125.23827086814708,-0.000376524732949024
125.25870547057276,-0.00016097537849546484
125.27913997301948,-2.0996968922770698e-05
125.29957437550183,-0.00015022497510452926
125.32000887801404,-0.00026538794149233436
125.34044348057796,-0.00034252728338202143
125.36087788314762,-0.000245698756805246
125.38131238577624,-0.00010786657436101521
125.40174698845658,4.409032776186983e-05
125.42218149114342,0.00012226408398596789
125.4426158938877,1.1987046558470382e-05
125.46305039668368,-0.00019919055002703967
125.4834849994877,-0.00031232873282793783
125.50391940243571,-0.00027450393454997446
125.524353905319,-0.00021343585404187682
125.54478850826854,-0.0002140525063620835
125.56522291121657,-0.00025275287228399
125.58565741421626,-0.000276792188616537
125.60609191725234,-0.00022824054497971868
125.62652642031752,-0.0002897678453730457
125.6469610234344,-0.00027655860042263836
125.66739542658615,-0.00021441902208296781
125.68783002976852,-0.00017218559283882495
125.70826453297197,-0.0002768632136178617
125.72869893624012,-0.0003130621017957136
125.74913343950902,-0.0003124291157980963
125.76956804282965,-0.0006708788857002768
125.7900024462142,-0.0008055355578056034
125.81043694959952,-0.0008825604588049707
125.83087155303656,-0.0008893185797289593
125.85130595647934,-0.0009573445038577599
125.87174045998108,-0.0008913924604648793
125.89217496350466,-0.0007539219564796085
125.91260946709372,-0.0005661501586621265
125.93304397068276,-0.0004462616284351961
125.95347847432276,-0.000508090318165233
125.9739130779999,-0.0006259422666022862
125.9943474817046,-0.0006338940837810059
126.014781985461,-0.00036655860551115804
126.03521638922392,-0.00010619623623608909
126.05565099304658,3.5623727816513906e-05
126.0760854968903,4.763696945797591e-05
126.09651990074052,-7.933480433774953e-05
126.1169545046796,-0.0003060159346721658
126.13738900861064,-0.00039585803377428785
126.15782351260714,-0.00032293542941552733
126.17825791660287,-0.00022402777610464053
126.1986925206802,-0.00010324741017553318
126.21912702473492,-9.355984931469497e-05
126.23956142884708,-0.00015366300869690264
126.28043053718284,-0.0002075085077813954
126.30086494138232,-0.0004216757767745438
126.32129944563349,-0.00047111136479649485
126.3417340499218,-0.0004043885547965198
126.36216845423768,-0.0002696037843354926
126.38260295857616,-0.00016908868262466292
126.4030375629518,-0.0002629861491482144
126.42347206735576,-0.00029484107076382937
126.4439064718099,-0.0003288417541678079
126.46434097627208,-0.00023267803119220165
126.4847755807932,-0.0002482630118377793
126.50520998530556,-0.00018332972151713367
126.52564448988414,-0.00014885181328971875
126.54607889446196,-0.00014560412603592532
126.56651349909224,-3.37072179618092e-05
126.58694800375817,-3.528744232350611e-05
126.60738250848226,-0.00019945471686777516
126.62781701319908,-0.0002746405135476415
126.6482515179523,-0.0001666778465448937
126.66868602273462,-0.00014459793367693763
126.68912042754528,-0.0002985150707784934
126.7095550324084,-0.00041434858510924766
126.72998953727802,-0.00028308349882211203
126.75042394216872,-8.298125056627192e-05
126.7708585471264,5.7879049443654296e-05
126.79129305211244,0.0001369942559603654
126.81172745709772,0.0002766622636902749
126.8321619621347,0.0002595836383252337
126.85259656720882,0.00025585503094549544
126.87303097230324,0.00042329581060163157
126.8934654774348,0.0006053979191797954
126.91390008256712,0.0006364748376184171
126.93433458774962,0.00044655665249559995
126.95476899296771,0.0001891715067370292
126.9752034982157,-0.00010945684433572023
126.99563810348629,-0.0003312021448541591
127.01607260879246,-0.00027396234951138076
127.03650701409788,-0.0002883017460076909
127.05694161945576,-0.00012247191654701783
127.07737612487836,0.00010671208244716901
127.09781053027108,9.356409533944898e-05
127.11824503571552,-0.00016179682594752443
127.13867964119709,-0.00020748672313564143
127.159114146707,-0.00010983981756629291
127.17954855220889,6.969681247182002e-05
127.19998315780686,0.0002305786536733745
127.22041766340408,0.000368931691021368
127.24085206899326,0.0003595966394513983
127.2612865746487,0.00016144963388353695
127.281721180334,-1.1665816292305564e-05
127.30215558601049,-6.868139231919201e-05
127.32259009175324,-0.0001419083570924906
127.34302469749672,-8.270503051410749e-05
127.36345910328964,5.33817350114596e-05
127.3838936090906,7.70632077244926e-05
127.40432811494976,6.696055796950873e-06
127.42476262080164,2.3225088313427733e-05
127.44519712668988,0.0001887533049582668
127.46563163263636,0.00032984546450376406
127.48606623857631,0.000402397699747592
127.50650064452202,0.00035336613123693184
127.5269351505267,0.00031220151728694745
127.54736955658882,0.0002676990996870465
127.5678041626452,0.00019768768919914415
127.58823866870809,0.00021791014099292738
127.64954218712228,0.00041728955330389006
127.6699766932943,0.00042273085381183684
127.69041109947284,0.0003696448511900652
127.71084570576932,0.00027805713574902136
127.73128021199956,0.00021197783491078148
127.7517146182945,0.00021670309899057827
127.7721491245902,0.00017517848975034944
127.79258373093762,9.804884791630997e-06
127.81301813729078,-0.00016778699954711485
127.83345264370293,-0.00011848207807563238
127.85388725010851,-9.087172552657563e-05
127.8743216565781,3.29923439810198e-05
127.89475616304844,0.0002560902397219511
127.91519066951878,0.0004639303712625775
127.93562517604003,0.0006027535176647003
127.9560596825686,0.0005518099806960386
127.97649418914808,0.00042183651373361997
127.99692879573558,0.0003381124090848786
128.01736320237978,0.00019192716524374376
128.03779770896654,1.7491188367690924e-05
128.05823211566167,3.259964735491394e-06
128.0786667223074,7.461423073906737e-05
128.0991012290615,0.0002700557497481437
128.11953573576466,0.0002753726366009346
128.13997024252603,0.00015242980306529041
128.16040474934562,1.1964252653040575e-05
128.18083925609972,2.2286850229091826e-05
128.20127366297675,-0.00015960134759795963
128.2217082697898,-0.0002541159783826519
128.2421427766676,-0.00022144404629853565
128.26257718360284,-2.96397584782504e-05
128.2830117904814,0.00020132167828768033
128.30344629746833,0.0002681438941989356
128.32388070440356,0.0002890737065224247
128.36474981844367,0.00010903122137739807
128.38518432543788,0.00016214472398190516
128.4056188325485,0.00025340216862268505
128.42605333959364,0.0002767150389397788
128.44648784670426,0.00017009899678921414
128.4669223538076,-6.191639172548058e-05
128.48735676097567,-0.00022259054028206382
128.50779136814526,-9.199818803262705e-05
128.5282258753141,0.00013043811222557267
128.5486602825331,0.00041169984279543215
128.5690948897609,0.0004898434044504629
128.58952939703886,0.00048108941632518665
128.6099638042651,0.0002923420501721452
128.6303983116086,0.00013220251664369798
128.6508329188946,-3.949981145989767e-05
128.67126742623077,-6.768466596918099e-05
128.69170183363167,9.25867461776253e-05
128.7121364409686,0.0002403419363599113
128.73257094837027,0.0003002459408882885
128.75300535582937,0.0002542993040348662
128.77343986328924,0.00017032720401011225
128.8143088782017,-0.00019031063715690966
128.8347433857125,-9.35745962614698e-05
128.85517789323058,0.00011401816838918499
128.87561240080686,6.056046295088713e-05
128.89604690838314,-0.000143448463656215
128.91648141595215,-0.00023421664979084156
128.93691592352843,-0.00027152347475167815
128.95735043115565,-0.000257633721615802
128.97778493879014,-4.449947943807597e-05
128.99821934648207,0.0002219771132923043
129.01865395417553,0.0003954766264699927
129.03908846186096,0.000500673661913309
129.0595228695529,0.0004680738836078113
129.07995747729728,0.00033582159590461735
129.1003919850482,0.00027365936020262716
129.1208264928573,0.00033069817370035004
129.14126090066566,0.00038666393788289177
129.16169550846826,0.0003310570006826996
129.18213001627737,0.0003764133601515951
129.20256442414393,0.0004582450869763388
129.22299903200474,0.00042254397557672796
129.2434335399303,0.00030876565396975586
129.26386794779685,0.00016578266101685557
129.28430245571508,9.837308417082191e-05
129.30473706369958,-1.8505364779763944e-05
129.32517147162434,-0.00011792106181118811
129.3456059796008,3.095979669742732e-05
129.3660405875853,0.0001239945221840344
129.3864749956265,0.00015933541854584732
129.40690950366115,1.289359558587222e-05
129.4273440117031,-6.560361383578517e-05
129.44777861973853,4.221108302981946e-05
129.46821302783792,0.0002136792768319129
129.48864753593807,0.0002584358783428442
129.5090821440972,0.00023941929804394135
129.5295165521893,0.00023053456735189215
129.54995106034767,0.00023130488962763707
129.57038556850603,0.00023267092829426517
129.59082007671532,0.0004053296899839687
129.61125458487368,0.0005692865484929754
129.63168909314845,0.0006079621229939658
129.65212360135774,0.0006051552600461196
129.6725581095743,0.0005895935584270262
129.6929926178491,0.0004990535692352971
129.71342712611658,0.00039611623174895527
129.73386163444957,0.0003323960113625901
129.75429614278255,0.00033304460865468677
129.77473065105005,0.00032105756772371485
129.795165259442,0.00043280194631178937
129.81559966777422,0.0006256034759781759
129.83603417615814,0.0006543828322203016
129.85646868454933,0.0005066237226925008
129.87690319294052,0.0003087994702377639
129.89733770138264,0.00013421935281843211
129.91777220977383,7.264253405603327e-05
129.93820671822323,0.00014588300991458247
129.95864122672356,0.0002454668821709749
129.97907573517296,0.0003787847474372441
129.9995101436798,0.0005494127414384931
130.0199447521809,0.0005911829638576283
130.0403792606885,0.0005631004165542741
130.06081366925355,0.00046468829925649935
130.08124817781209,0.00037998413948425735
130.10168278637866,0.0003620329311446735
130.1221171949437,0.00037352441080473753
130.14255170350225,0.00043329258923985314
130.16298631212703,0.0005140401349135182
130.18342082075105,0.0005057432773578618
130.20385522936704,0.0004420170267187551
130.22428973799106,0.0002403732455391605
130.24472434667405,0.000348059445465454
131.5116633050784,-0.0004202138644410214
131.5320979143362,-0.00040425455628756435
131.5525324236587,-0.0006030983968912107
131.57296683291497,-0.0007236861152943863
131.59340134223748,-0.0008300890102478364
131.61383595156076,-0.0006983850846206119
131.6342703608825,-0.0005411720175240164
131.65470487019775,-0.00042025637573817054
131.67513947952102,-0.00034046588441871695
131.69557398889447,-0.000388520457653585
131.71600839821622,-0.0002236793595756792
131.73644290759694,-0.00010455264822206711
131.75687751691294,-8.031143937570207e-05
131.7773119262929,-0.00019732567073060814
131.79774643567362,-0.00029151285762663015
131.81818104504782,-0.00029546389584678145
131.83861545442778,-0.00032635506950406956
131.8590499638085,-0.00025550695165033055
131.87948447318195,-0.0002456313034565616
131.89991898256267,-0.0003316545194724796
131.9203534919434,-0.00037124860186676933
131.94078800137504,-0.00031828191916127846
131.96122251075576,-0.00025184554908730394
131.9816570201947,-0.00015072145728378672
132.00209152962634,2.8480414361542472e-05
132.0225259390063,0.0001912321164314612
132.042960548446,0.0002527803461691569
132.06339505787764,0.0002728454772624733
132.0838294673158,0.0003354658162122437
132.10426397675474,0.00026732019775543847
132.12469858618715,0.00018749237006732145
132.14513299562532,0.00022186077352603917
132.16556750506425,0.00018160777178199972
132.18600211455487,0.00017306253238391633
132.2064366239938,9.883611567662598e-05
132.22687103349017,0.00017623581662906673
132.2473055429291,0.00023158271023082655
132.2677401523615,0.00014019022541877924
132.2881745618579,-9.969779910523613e-06
132.30860907134775,-9.999212148570358e-05
132.32904368078744,-0.0001848294072417378
132.3494780902838,-0.00027222985135222366
132.36991259978095,-0.0002769034863437936
132.3903471092126,-0.00024301511976665413
132.41078161870973,-0.00023415965687034745
132.4312161281996,-0.0003211439311282538
132.45165063769673,-0.0003922148229990041
132.47208524719463,-0.0002717858376156679
132.492519656691,-0.00018479367392720825
132.51295416618086,-0.0001552577884383899
132.53338857567724,4.229504353814306e-05
132.55382318516786,0.00011504166718845354
132.5742576947232,0.00010160398899139444
132.59469210416137,-3.7355161279117866e-05
132.61512671371747,-0.00034558355977276634
132.63556122320733,-0.0005496880828869122
132.65599573270447,-0.00043754602047263447
132.67643014220084,-4.920956972098711e-05
132.69686475174967,-4.894674658251219e-06
132.7172992612468,-8.997550098577278e-05
132.73773367074318,-0.00023543325278252425
132.7581682802338,-0.00045134069069829863
132.77860278978915,-0.0006147393361515263
132.79903719928552,-0.0005925382823366299
132.8194717088336,-0.0005159210061974617
132.8399063183315,-0.00039239732271001415
132.86034072782786,-0.0002009277599205328
132.88077523737593,-0.0001753899770383649
132.90120984687383,-0.0002726919233929648
132.9216442563702,-0.0003475839022286653
132.94207876591827,-0.0004233106215623117
132.9625132754154,-0.00038793967299188825
132.9829478849133,-0.0003559066470674166
133.0033822944606,-9.911510757409925e-05
133.02381680395774,0.00010463053554210511
133.04425131345488,0.00015436462281370744
133.06468582300295,-3.4354389281121556e-06
133.08512033250008,-4.262796377407785e-05
133.10555484199722,-2.054999020373316e-05
133.12598935148708,3.4189597542422234e-05
133.14642386104242,-0.00015788278220241203
133.16685837053956,-0.0004303585440782465
133.18729288002942,-0.0003930831887768438
133.20772748952731,-0.0001706843091164867
133.2281618990237,-5.1575886761190404e-05
133.24859640851355,5.8442504058398015e-06
133.26903091801069,-1.8211815455471125e-05
133.28946542756603,-0.00016743237289762458
133.3098999370559,-0.00043663212102473814
133.33033434649406,-0.000603733908417392
133.35076895599195,-0.0006688569456135829
133.3712034654818,-0.0005253730742448282
133.39163797497895,-0.00029165186935931064
133.41207248447608,-6.299700425804744e-05
133.43250699396594,0.00017209469479473327
133.45294150340487,0.00022003560567895875
133.47337591290125,0.0001506792878296359
133.49381052239187,-4.145769330687887e-05
133.5142450318308,-0.00026488610457564565
133.53467944132717,-0.0003056939352232835
133.55511405075958,-0.0003176546494001453
133.57554856025672,-0.00027031152453438345
133.5959829696949,-0.000215875982401581
133.61641747912654,-0.00013509651675736034
133.63685208862444,-6.379404867784544e-05
133.6572865980561,-0.00014733830646473933
133.67772100749426,-0.00014922785899895707
133.69815561693397,-4.735024735424975e-05
133.71859012637287,-2.253854165401581e-05
133.73902453580376,-0.00017581855589099415
133.75945904518449,-0.0002314704977088855
133.7798936546169,-0.0001765010201765227
133.8003280640551,-0.00011199545620454998
133.820762573494,-1.0298357498439437e-05
133.84119708287471,-3.0114363277489176e-06
133.86163159224816,-6.420771855986107e-05
133.8820661016871,-0.0001755297789579613
133.9025006110678,-0.00021008441053960158
133.92293512044125,-0.00019820912348555986
133.94336962988018,-9.970951969751063e-06
133.9638041392027,2.9976439340551053e-05
133.98423854857538,-1.8049470045355953e-05
134.00467315795686,-7.483719950718282e-05
134.02510766733758,2.0956721868303774e-05
134.04554207671026,0.0001873791896582766
134.06597668603354,9.763062203149708e-05
134.08641119541426,0.0001417486566592796
134.10684560472873,0.00026227664616529367
134.12728011405125,0.00029280482400650953
134.14771472337452,4.189034834722882e-05
134.16814923268976,-0.00017701797942837327
134.1885836420115,-0.0002686755312945044
134.20901825133478,-0.00022145979042487163
134.22945276065002,-9.896650951946029e-05
134.24988716991356,-0.0001473536094032113
134.27032167923608,-0.0002897340133343196
134.29075628849387,-0.0003714394515961228
134.3111906977574,-0.00025377502824541764
134.33162520707992,-0.000104700317923756
134.3520598162795,-0.00015207547373641273
134.37249422554305,-0.00021333827303937625
134.4133632440644,-0.0001630255535581826
134.43379775327048,-0.00020402410563935547
134.4542322625348,-0.0001470960991557524
134.4746667717336,-7.139361143382317e-05
134.49510138094047,0.0001403810929068161
134.5155357901458,0.00024385786601555104
134.53597029934463,0.00012978523896456373
134.55640470849175,0.00018140730524995874
134.5768393176986,0.000264141577859478
134.59727382683923,0.0002423327482308224
134.61770823598636,0.00014685490627064368
134.63814274513425,1.7999350612640796e-05
134.65857735427562,-0.00014441269843035176
134.6790118634235,-0.00021396421464314752
134.6994463725714,-0.00014619170436125373
134.7198808816538,0.00013185841526941466
134.7403153908017,0.00036991498390759325
134.76074979989062,0.0003500113308385622
134.78118430897302,0.00010373676308028656
134.80161891806347,-0.00011655138674326881
134.82205342709494,-0.00017197903144150484
134.84248783618386,-8.263217594417505e-05
134.86292244520882,-3.613983516048691e-05
134.8833569542985,5.058404518742954e-05
134.9037914633227,0.00020054608297237486
134.9242258722952,0.000219858865135647
134.94466048132745,0.00031641636831580833
134.96509499035164,0.00044480138972025074
134.98552939932415,0.0002508549263009474
135.00596400829818,0.00017098769284951132
135.02639851726417,0.00010876261041836699
135.04683292623668,0.00020829895023499745
135.0672674351517,0.0002885237779031158
135.0877020441185,0.00024572833434155505
135.10813645303278,0.00015727691647815512
135.12857096194784,4.2719260952672755e-05
135.1490055708564,-0.00012703076244502398
135.16944007977145,-0.00022054923522607517
135.18987448862754,-0.0002743726258157553
135.2103089974771,-0.0002584014877626828
135.2307436063929,-0.00018986096008810627
135.25117801519082,-0.00024988379755130907
135.2716125240404,-0.00020983387287731858
135.29204693289648,-8.222776348265626e-05
135.3124815416959,-0.00012580108835802406
135.33291605048726,-6.10168654451293e-05
135.35335045928514,-3.3256658813485274e-06
135.37378506808454,-1.2985870913140296e-05
135.3942195768177,-8.165308388263792e-05
135.41465408555814,-0.0002076584817972682
135.43508849429782,-0.0003468959988398579
135.45552310303174,-0.0004196170330130755
135.47595761177217,-0.0005239278149309357
135.49639202045364,-0.0005037285457393237
135.51682662912935,-0.000504986576562727
135.53726113781158,-0.00048109249399352905
135.55769554649305,-0.00032696644813690057
135.57813005511707,-0.0002415627218750327
135.5985646637928,-0.0005188426986578731
135.61899907241605,-0.0005544929281440236
135.63943358097458,-0.00036263922919954616
135.65986818959936,-0.00024695828827381305
135.68030269816518,-0.0002678874487072047
135.70073710673023,-0.0003704132183652842
135.72117161528877,-0.0004699591132791836
135.74160622385534,-0.00047104127513208915
135.7620406323549,-0.000320613067225306
135.78247514086252,-0.0003568018944712925
135.80290974937088,-0.00047476627925202575
135.82334415787773,-0.0005051742774008217
135.84377866631985,-0.0005967947762735015
135.86421317476925,-0.000626666871760051
135.88464768321137,-0.0004820217712019348
135.90508219166077,-0.000359012759463484
135.92551670005196,-0.00020894421398442997
135.9459511084424,-0.00013105512322852952
135.96638571682706,-0.00015514696809160178
135.98682022521825,-0.00022817312024026037
136.00725463355047,-0.00033970306011643636
136.02768924187694,-0.00037792159000027414
136.04812375020992,-0.00022517235908081634
136.06855815854215,9.327302001982396e-05
136.08899266680965,0.00016192186443575451
136.10942727508518,0.0001732323623400145
136.12986178335268,3.255494054710262e-05
136.1502961915685,-0.00011861288427339467
136.17073079978582,-0.00013919072527079912
136.1911653080606,-9.0986930079473e-05
136.2115997162109,2.5700499250325137e-05
136.23203422436927,9.863900544782034e-05
136.25246883252112,6.97751593166096e-05
136.27290324067872,0.00015999800711163914
136.29333774883708,0.00031316152155369537
136.313772356938,0.0003263767759995595
136.3342067650301,0.0003585455805392712
136.35464127307205,0.00044721788393364825
136.3750757811722,0.00042359767495092626
136.39551028920687,0.00029889029927243627
136.4159447971906,0.0001616659439571677
136.43637930523255,6.282569753479628e-05
136.45681391320977,9.666174452260812e-05
136.47724832119275,0.00011321264548436183
136.49768282911828,6.849130439001705e-05
136.51811733709474,0.00012056519855896397
136.5385518450203,0.00010826737709579426
136.5589863528876,3.6842930042357835e-05
136.57942086080584,-0.00015372855423090304
136.59985536861495,-0.0002939356750799593
136.62028987648227,-0.00019936616949844943
136.64072438434232,-2.9756525783519727e-05
136.66115889215143,0.00010921681146003337
136.68159339990234,0.0001929973202692281
136.70202790770418,7.770283979313675e-05
136.72246241545508,-0.00010160578173590284
136.74289682320523,-9.072077688643265e-05
136.7633314308914,-6.55907976123693e-05
136.7837659385841,4.924186551913401e-05
136.80420034627605,0.00015125962411266514
136.82463495390402,0.0002077402517359772
136.84506946153851,0.00027530678144471743
136.86550396916573,0.0002581171515079195
136.88593837679946,0.00025415914894355573
136.9063729843765,0.0001421997558050947
136.9268074919528,-8.741671061440748e-05
136.94724189946282,-1.2103001173158212e-05
136.96767650698166,3.150157068754211e-05
136.98811101449246,-1.1438070364855335e-05
137.00854542195157,6.954148130677851e-07
137.02897992941143,-0.00010071570240488548
137.04941453687206,-6.045006367982886e-05
137.0698489442657,7.261769480826352e-05
137.09028345166735,0.00017594317299418627
137.1107180590625,0.00029822229582499027
137.13115246640518,0.00025981061373370196
137.15158697374864,1.767445736300388e-05
137.17202148103388,-0.0002434159226682997
